vlf_area,lf_area,hf_area,total_area,vlf_p,lf_p,hf_p,vlf_h,lf_h,hf_h,lf_n,hf_n,lfhf,max_power,alpha,beta,gamma,theta,delta,meanNN,medianNN,nn50,pNN50,rmssd,sdnn,scl,scr,rise_time,half_recovery_time,peak_amp,auc,n_scr,slope,intercept,mean_latency,mean_duration,hrv_rmssd,hrv_sdnn, hrv_mean,mean,median,std,kurt,skewness,p10,p25,p30,p50,p75,p80,p90,IQR,EN,mid_AD,mean_AD,RMS,spec_EN,activity,mobility,complexity,env_mean,env_std,am_mean,am_std,val,arr
0.02818337775632193,0.0008007639664635867,5.791428156574569e-07,0.029008371176094283,0.9715601605217936,0.02760458219465607,1.9964678890165568e-05,0.0166015625,0.0419921875,0.359375,0.9992772848372299,0.0007227151627701125,1382.67098341631,9.119140854867045,8.242741012987214e-06,3.7317622809115295e-08,1.276931605681526e-08,0.00046625837091632,0.006484802300718204,0.5511427564367343,0.5416560602710083,369.0,4.575892857142857,0.0230892545530722,0.16518403594593511,0.5511427564367343,1.0,28.0,204.0,0.5130872438955123,36.97152692083946,135.0,1.9482899596447297e-08,0.5510642111270112,4043.911111111111,59.44776119402985,39.548385933334536,26.472799655903824,54.25,0.5511427564367343,0.5416560602710083,0.16518403594593511,0.6448045214577953,-0.32414151321673373,0.36273841816193425,0.46750071908962393,0.483269716470521,0.5416560602710083,0.6557402255116195,0.6860731580394909,0.752746572907705,0.18823950642199555,8.94473700580367,0.09461126595553404,0.12645863153066153,0.5753643225853255,0.6892613135057746,0.02728576573138798,0.13977896659880315,0.20606224916105667,0.577546913820688,0.15738307266809015,0.946276036544358,0.10798210895622783,7.71,7.6
0.022512316194194287,0.0006794476631011968,8.346486575261118e-07,0.023247247662634703,0.9683863019353611,0.029227015299246494,3.590311720503767e-05,0.015625,0.044921875,0.1953125,0.9987730848750597,0.0012269151249402737,814.052304493092,8.505571873343454,6.934631374292345e-06,3.4233599431744607e-08,1.0108544792264473e-08,0.00047599665348279735,0.00542336065529089,0.5627311760344941,0.5586377742201124,314.0,3.8938492063492065,0.019872525108132366,0.14937135711499946,0.5627311760344941,1.0,17.0,-447.0,0.7299341253531357,22.901766117805877,123.0,4.6298042036589873e-08,0.5625445254780232,4011.609756097561,64.98360655737704,36.93227595197738,24.451647257936287,55.576388888888886,0.5627311760344941,0.5586377742201124,0.14937135711499946,0.4003582584228407,-0.37088858703338545,0.38234130073569195,0.4781127351734667,0.4932382465835791,0.5586377742201124,0.669076646625567,0.6918679907032345,0.7463713307052962,0.1909639114521003,8.956637881900326,0.09390777283714163,0.11746311175819388,0.5822183257228691,0.6901783682481251,0.022311802326376702,0.13304105139920505,0.21145120655049293,0.5836706604655959,0.14359157337169168,0.9594146061614999,0.07830175096429551,8.1,7.31
0.02419863232070878,0.000667969976050227,6.562550740503536e-07,0.024908681865764844,0.971493893218333,0.026816753277029193,2.6346439269126002e-05,0.015625,0.046875,0.296875,0.9990185023507874,0.0009814976492125923,1017.8511412149089,5.765153979964725,8.431651180288581e-06,3.489816044567852e-08,9.98698895375818e-09,0.0005255424626410401,0.0061586228577142545,0.5477450376633949,0.5478676791581989,303.0,3.757440476190476,0.02127303234153164,0.15357718374451776,0.5477450376633949,1.0,26.0,-76.0,0.5006693565935041,14.844113740150657,138.0,-2.947986014785569e-08,0.547863885719581,4086.840579710145,58.167883211678834,40.49052073638404,26.987664973136184,56.521126760563384,0.5477450376633949,0.5478676791581989,0.15357718374451776,0.5146764499095235,-0.32061394007828437,0.368386026183582,0.456841958243076,0.47487051954862863,0.5478676791581989,0.6525499045540293,0.6730821175851437,0.7336481944919343,0.19570794631095328,8.951798132413527,0.09905381439646521,0.12024172145492701,0.5688678033179337,0.6898054280391346,0.023585951366897367,0.1385168793305215,0.20499921690783962,0.5705148602247809,0.1473408394176592,0.9542740520582209,0.09096951455767337,8.58,7.54
0.025189074911084505,0.0009030808802620588,4.137772047318579e-06,0.0261893443706949,0.961806242819516,0.03448276014395303,0.0001579944877103767,0.015625,0.046875,0.15234375,0.9954390575670091,0.0045609424329908135,218.25293175521517,8.752614819992775,1.0509635627880463e-05,6.151457806522072e-07,8.488210854000378e-08,0.0005542503989634638,0.005404894961756413,0.6171536637047987,0.6165721639982231,437.0,5.419146825396826,0.022210652766330375,0.1575717209175262,0.6171536637047987,1.0,30.0,1633.0,0.487421257226892,41.59817732871156,125.0,3.589215364617471e-08,0.617008964487374,3996.336,64.08064516129032,44.678854058715515,28.407391424473534,59.0735294117647,0.6171536637047987,0.6165721639982231,0.1575717209175262,0.14632163023667344,-0.2871425354888575,0.4233241507080328,0.525020986207471,0.5434908259473087,0.6165721639982231,0.7251487097006596,0.7461905029046022,0.8122959258030233,0.20012772349318864,8.960241910230925,0.099860425767959,0.12411969315709538,0.6369517186232925,0.6904560865644321,0.024828847232910765,0.14095582692996772,0.31206105037678045,0.6381115009508637,0.1528072358715771,0.9637538540570909,0.0668313327528202,4.94,6.01
0.03287627442664206,0.001211504216319949,4.4932085926535455e-06,0.03414193369915508,0.9629294789315245,0.0354843468151287,0.00013160381108597667,0.0166015625,0.041015625,0.296875,0.9963049193192358,0.003695080680764177,269.63008534720024,8.072784158929867,1.1679863032155378e-05,3.276009146730586e-07,7.636247564753082e-08,0.0006752487669746613,0.007561881699599761,0.5340170290008215,0.5342903117974669,500.0,6.200396825396826,0.026281906970763526,0.18186245774007548,0.5340170290008215,1.0,21.0,699.0,0.484937932053605,12.972307883874374,134.0,-1.4456336284094343e-07,0.5345998361981145,4053.1641791044776,60.32330827067669,39.75721775522482,27.172541826648967,55.513888888888886,0.5340170290008215,0.5342903117974669,0.18186245774007548,0.13705875092458797,-0.2906155207033189,0.3062396919791374,0.43427480094962384,0.461475540236149,0.5342903117974669,0.6548664376967558,0.6780735892474563,0.7569184348177217,0.22059163674713195,8.929566531251297,0.11230830895257823,0.14138230375709143,0.5641348604705474,0.6880923108610137,0.033073953535260735,0.14451528908532482,0.28151517317665886,0.5671087213450158,0.1723652874107887,0.9302614654984548,0.12534878804231,6.96,3.92
0.029979686054693196,0.0009776773038064686,5.796114912908135e-07,0.031084960188846614,0.9644434437927962,0.03145177918411047,1.8646042580385226e-05,0.015625,0.0400390625,0.171875,0.9994075058584028,0.0005924941415971414,1686.7804011772605,10.467754236517328,7.581046866463997e-06,3.4818149204808615e-08,8.75792371391518e-09,0.0006300944775875817,0.007070671207401167,0.5382399091840518,0.5322943658937227,428.0,5.307539682539683,0.024128834546542674,0.17439536473929737,0.5382399091840518,1.0,56.0,-39.0,0.5338492712311138,39.40197394074198,127.0,8.857193079803592e-08,0.5378828314450397,4060.6141732283463,63.34920634920635,38.47276759155554,23.958550723651417,55.708333333333336,0.5382399091840518,0.5322943658937227,0.17439536473929737,0.4744353890305395,-0.29089708902792305,0.33029753169327053,0.4469648978170372,0.4644738773632446,0.5322943658937227,0.652672037051341,0.678783938578068,0.7429857254931824,0.20570713923430384,8.935620346023661,0.10349759096666716,0.13458281349777518,0.5657878958417268,0.6885588042100091,0.03041374324255256,0.13835708632528174,0.2023922375422013,0.5683805542507053,0.16575051073622776,0.9369829603543763,0.12436678758085279,8.27,3.92
0.026423623739026344,0.0007383198297834955,7.16987544993234e-07,0.027236427033816065,0.9701574918846527,0.027107807821738734,2.632458156508709e-05,0.015625,0.0478515625,0.203125,0.9990298351473408,0.0009701648526592226,1029.7526574055937,7.310351586020366,8.841272671126155e-06,3.4650644728705366e-08,1.1254787211573157e-08,0.0005478215363402632,0.0068522167482425195,0.5542268700009038,0.5474934618872441,387.0,4.799107142857143,0.022780630985493704,0.16635461780297015,0.5542268700009038,1.0,17.0,-64.0,0.7064623322106928,19.748383149617155,134.0,1.1291870142571457e-07,0.5537716382561059,4034.9402985074626,60.2406015037594,37.97572703920024,24.54213900393887,51.92258064516129,0.5542268700009038,0.5474934618872441,0.16635461780297015,0.40556749203000964,-0.33461333371190516,0.3681280978038317,0.46135238843743304,0.47820618141539056,0.5474934618872441,0.6704488441566931,0.6935727221927611,0.7620555019029281,0.2090964557192601,8.944854857093414,0.10376957992965674,0.12990276967923944,0.5786547176817732,0.6892703948610693,0.027673858864372274,0.13694016135222592,0.20562230138411577,0.5808160915339751,0.15864365400870328,0.9465042642145796,0.10383461296363003,7.44,3.73
0.026391728411779086,0.0008064901253755347,5.076908873450179e-07,0.027272577487047023,0.9677020231884467,0.029571467007787337,1.8615434774587887e-05,0.015625,0.0478515625,0.1640625,0.999370889391379,0.000629110608621074,1588.5456002432795,8.965470282735271,9.33368180923747e-06,3.514091838017931e-08,1.141230749060372e-08,0.0005741208521004473,0.006512633992324419,0.5341103417491325,0.5281262704004157,389.0,4.82390873015873,0.022284877609261688,0.16356550200554665,0.5341103417491325,1.0,17.0,-203.0,0.9705229491755218,9.294332235649122,128.0,3.1801944442779805e-07,0.5328282463589217,4067.34375,63.173228346456696,36.06764478032909,24.521015277710315,55.36551724137931,0.5341103417491325,0.5281262704004157,0.16356550200554665,0.21667510973954274,-0.3497166055198677,0.33794951423069197,0.4415805386824133,0.457167294604597,0.5281262704004157,0.6541047721615785,0.6760070483489274,0.7342479572360312,0.21252423347916516,8.942815009665088,0.10472547979882699,0.1299020327333443,0.5585942450560162,0.6891132088066456,0.02675367344632649,0.1362443605804658,0.21033008890867433,0.5608145405550634,0.15578271555286063,0.9443242195460418,0.10305735124670629,7.32,2.55
0.02714169206357457,0.001063140509737752,7.757858996101158e-07,0.028261430194302755,0.9603792828943981,0.037618071782937273,2.745034112840146e-05,0.015625,0.044921875,0.171875,0.9992708205497075,0.0007291794502925293,1370.4045281978586,6.577225355452079,1.1763660596489681e-05,4.513832785785522e-08,1.0805807199942134e-08,0.0007221712585545276,0.0065137641515179544,0.5801032910369617,0.5791222138501884,379.0,4.6999007936507935,0.02338557093416037,0.16439086689559357,0.5801032910369617,1.0,16.0,1700.0,0.5991579596651864,36.62715806926043,130.0,-5.297679931393825e-08,0.5803168670033957,3993.4461538461537,61.75968992248062,40.235473569144595,26.755683224296707,53.11920529801324,0.5801032910369617,0.5791222138501884,0.16439086689559357,0.6573379265542378,-0.4076835436158692,0.3888507964136955,0.4924994846922848,0.5094758317766925,0.5791222138501884,0.6902590858225462,0.7108793449526127,0.7749090116177724,0.19775960113026148,8.950261914474275,0.09817711036687471,0.12690309711763115,0.60294625414758,0.6896870505402821,0.02702435711868476,0.14225589894416102,0.2161461192906304,0.6049951501427192,0.15668251217597684,0.9521833818970796,0.09688613267978645,4.04,3.29
0.027762266789441128,0.0008215986304450603,5.071246502883637e-07,0.028659224286928336,0.9687026596216591,0.02866786003066374,1.7694988713273258e-05,0.015625,0.0458984375,0.203125,0.9993831393988606,0.0006168606011395054,1620.111800871598,10.12732710708568,6.645008186279702e-06,2.994545357826102e-08,9.99505588204726e-09,0.0006100589554819456,0.006225451774113771,0.5383749919990458,0.5387143371307419,388.0,4.811507936507937,0.022543548878480826,0.16491870013944193,0.5383749919990458,1.0,14.0,-341.0,0.7398359564697768,8.06520913823826,125.0,6.506772761218463e-08,0.5381126714551772,4062.68,64.34677419354838,37.1121851379609,25.661822780799834,56.56737588652482,0.5383749919990458,0.5387143371307419,0.16491870013944193,0.6200734666515264,-0.24504644054395233,0.3402507885635911,0.44494497309716863,0.4688910610368383,0.5387143371307419,0.6383793271675222,0.665638702142816,0.7390257432688973,0.1934343540703536,8.9428642409619,0.09631660112289675,0.12527667891587707,0.5630682104911046,0.6891170024596378,0.02719817765568316,0.1366949105543183,0.20549040233929697,0.5650552946513118,0.157976267743017,0.9451577103160103,0.11028588482602286,1.99,4.86
0.035200574236312704,0.0009089892846042677,5.426199069612572e-07,0.03618050674099607,0.9729154566104237,0.02512373005473396,1.4997576204382333e-05,0.015625,0.0458984375,0.2421875,0.9994034075063559,0.0005965924936441393,1675.1860242185494,11.555270179824632,6.804734274668076e-06,3.440934754036999e-08,9.536372147548484e-09,0.000521237842229959,0.0074334797187952965,0.5361112749220968,0.5316102502955377,447.0,5.543154761904762,0.024101620607657036,0.18163591235885457,0.5361112749220968,1.0,28.0,1397.0,0.49943184075931657,29.14563801698984,126.0,6.6526780200729884e-09,0.5360844546506586,3890.6111111111113,63.384,38.54124584881692,25.32219312987443,52.56209150326797,0.5361112749220968,0.5316102502955377,0.18163591235885457,0.1340403151620877,-0.2792392121659851,0.31967835604292477,0.42716521791594275,0.44987327723580434,0.5316102502955377,0.6628238183536521,0.6886624010126511,0.7646675495623146,0.23565860043770936,8.930166212469732,0.11664564178568221,0.14240570349128323,0.5660449661970607,0.6881385209467922,0.032991604658433496,0.13269193461349843,0.1959175606950347,0.568964544233073,0.17227262012578548,0.930945480006302,0.12720630756106058,2.99,2.36
0.03209347369789347,0.0009207332566523285,8.472364543829554e-07,0.033088813231914024,0.9699191528253255,0.027826119063233283,2.5604921169121875e-05,0.015625,0.048828125,0.265625,0.9990806701522871,0.0009193298477128815,1086.7488667291836,9.672813802723553,1.153156822964903e-05,4.186860490185996e-08,1.3343725389683791e-08,0.0006764960120570811,0.00830936281409484,0.549262984890284,0.5403569211037703,514.0,6.374007936507936,0.024814824650908677,0.1818581224313931,0.549262984890284,1.0,17.0,-3478.0,0.44518122260577064,10.064148329743668,130.0,-5.20211961181193e-08,0.5494727083424341,4056.4076923076923,61.945736434108525,37.31938962664399,24.684176237786094,52.51633986928105,0.549262984890284,0.5403569211037703,0.1818581224313931,-0.20066645576574915,-0.31065129328148866,0.3164966691357321,0.4433830803722536,0.45798113076236036,0.5403569211037703,0.6885625094910078,0.7139902944722294,0.7844584809919076,0.24517942911875423,8.934072201620818,0.12119678582529853,0.1478496622575274,0.5785863835805806,0.6884395076846996,0.033072376694271564,0.1364515607659235,0.20633464551589561,0.5813427068892812,0.17284454553563267,0.9350280837330919,0.10834459317959175,2.71,2.77
